ShipmentID,Origin,Destination,Distance,Mode,Weather,Traffic,DepartureTime,Delay
S1581,Ahmedabad,Erode,372,Flight,Rain,High,09:19,135
S1582,Coimbatore,Erode,1684,Rail,Rain,Low,23:11,59
S1583,Erode,Ahmedabad,352,Truck,Clear,Medium,02:30,35
S1584,Delhi,Chennai,1643,Flight,Clear,Medium,01:04,56
S1585,Ahmedabad,Chennai,1228,Rail,Fog,Low,16:18,89
S1586,Hyderabad,Delhi,1274,Rail,Storm,Medium,04:29,178
S1587,Coimbatore,Chennai,840,Truck,Rain,Low,16:23,38
S1588,Ahmedabad,Delhi,471,Truck,Fog,Low,04:49,62
S1589,Chennai,Hyderabad,1230,Rail,Clear,Medium,14:30,78
S1590,Mumbai,Chennai,2065,Rail,Clear,High,19:57,97
S1591,Chennai,Erode,1920,Truck,Clear,Low,03:00,31
S1592,Delhi,Mumbai,2107,Rail,Clear,Low,22:03,18
S1593,Chennai,Delhi,518,Rail,Storm,High,13:16,184
S1594,Kolkata,Coimbatore,301,Truck,Storm,Medium,02:10,88
S1595,Bangalore,Delhi,991,Rail,Rain,High,16:02,68
S1596,Hyderabad,Erode,1384,Rail,Rain,Low,00:22,93
S1597,Chennai,Delhi,1643,Flight,Rain,Medium,21:16,98
S1598,Bangalore,Coimbatore,2141,Rail,Storm,High,12:57,185
S1599,Hyderabad,Chennai,1230,Rail,Rain,Low,03:31,66
S1600,Erode,Coimbatore,1684,Rail,Rain,High,10:12,103
S1601,Hyderabad,Bangalore,628,Rail,Storm,High,01:27,196
S1602,Chennai,Delhi,518,Rail,Fog,High,19:08,122
S1603,Delhi,Erode,809,Rail,Rain,Medium,06:49,82
S1604,Delhi,Pune,1611,Truck,Rain,Low,04:36,59
S1605,Kolkata,Delhi,311,Rail,Clear,High,00:44,103
S1606,Bangalore,Chennai,842,Truck,Rain,Low,21:23,36
S1607,Chennai,Coimbatore,1349,Rail,Storm,Low,16:42,97
S1608,Hyderabad,Kolkata,2089,Flight,Fog,Medium,01:27,88
S1609,Coimbatore,Hyderabad,2437,Flight,Rain,High,05:11,143
S1610,Mumbai,Kolkata,1803,Rail,Rain,Medium,14:44,76
S1611,Chennai,Hyderabad,2383,Flight,Rain,Medium,17:55,68
S1612,Ahmedabad,Hyderabad,1106,Truck,Clear,Medium,12:44,47
S1613,Coimbatore,Kolkata,906,Rail,Clear,Low,23:05,4
S1614,Pune,Delhi,917,Rail,Clear,Medium,13:23,18
S1615,Erode,Coimbatore,1684,Rail,Storm,Medium,23:09,180
S1616,Coimbatore,Pune,2434,Rail,Rain,High,03:53,134
S1617,Coimbatore,Chennai,1034,Flight,Fog,High,07:53,165
S1618,Hyderabad,Delhi,2403,Truck,Clear,High,18:34,83
S1619,Pune,Mumbai,1883,Rail,Clear,High,00:07,125
S1620,Delhi,Pune,1611,Truck,Clear,Low,02:10,21
S1621,Coimbatore,Pune,1424,Truck,Storm,Medium,02:42,153
S1622,Hyderabad,Kolkata,559,Truck,Storm,High,00:00,139
S1623,Erode,Mumbai,2190,Flight,Rain,Low,16:14,70
S1624,Bangalore,Mumbai,1522,Truck,Storm,Low,03:13,148
S1625,Delhi,Mumbai,2107,Rail,Rain,High,01:04,168
S1626,Mumbai,Bangalore,1832,Flight,Storm,Medium,02:07,205
S1627,Bangalore,Delhi,153,Truck,Rain,Medium,08:57,57
S1628,Ahmedabad,Bangalore,336,Rail,Rain,High,01:39,75
S1629,Coimbatore,Erode,1684,Rail,Rain,Low,22:38,70
S1630,Mumbai,Hyderabad,1448,Rail,Clear,Low,06:59,45
S1631,Chennai,Ahmedabad,1228,Rail,Rain,Low,13:50,70
S1632,Delhi,Coimbatore,906,Rail,Clear,Low,07:14,20
S1633,Mumbai,Bangalore,2284,Rail,Rain,Low,02:02,55
S1634,Kolkata,Delhi,146,Truck,Fog,Medium,07:29,83
S1635,Pune,Ahmedabad,1676,Truck,Rain,Low,04:09,53
S1636,Bangalore,Mumbai,2284,Rail,Fog,Low,22:01,37
S1637,Ahmedabad,Kolkata,492,Rail,Rain,Low,23:36,58
S1638,Bangalore,Hyderabad,628,Rail,Clear,Low,05:16,12
S1639,Pune,Ahmedabad,1673,Rail,Storm,Medium,22:51,189
S1640,Erode,Bangalore,916,Flight,Clear,Low,16:31,17
S1641,Kolkata,Mumbai,1803,Rail,Storm,Medium,22:12,181
S1642,Hyderabad,Delhi,2403,Truck,Rain,High,21:23,96
S1643,Ahmedabad,Pune,1676,Truck,Fog,High,06:38,127
S1644,Chennai,Coimbatore,1349,Rail,Fog,Medium,21:16,118
S1645,Delhi,Mumbai,1486,Flight,Clear,High,08:37,81
S1646,Ahmedabad,Erode,352,Truck,Rain,High,06:39,146
S1647,Hyderabad,Ahmedabad,530,Flight,Fog,High,14:29,96
S1648,Chennai,Ahmedabad,643,Flight,Clear,Medium,12:14,26
S1649,Hyderabad,Pune,1781,Flight,Rain,Low,16:18,53
S1650,Bangalore,Coimbatore,2341,Truck,Rain,Low,13:44,66
S1651,Hyderabad,Pune,535,Truck,Fog,Medium,03:08,86
S1652,Bangalore,Erode,916,Flight,Rain,Low,06:11,18
S1653,Erode,Mumbai,1874,Rail,Fog,Medium,20:38,103
S1654,Chennai,Mumbai,1886,Flight,Rain,Low,04:54,61
S1655,Bangalore,Ahmedabad,1853,Flight,Storm,High,12:59,199
S1656,Coimbatore,Mumbai,2230,Truck,Storm,Low,21:56,126
S1657,Kolkata,Hyderabad,2089,Flight,Rain,Medium,11:26,78
S1658,Chennai,Kolkata,837,Flight,Clear,Low,05:27,11
S1659,Ahmedabad,Bangalore,260,Truck,Clear,High,04:36,46
S1660,Erode,Coimbatore,277,Truck,Rain,Medium,23:06,59
S1661,Chennai,Coimbatore,840,Truck,Rain,Low,04:57,39
S1662,Delhi,Kolkata,311,Rail,Rain,Low,13:15,33
S1663,Delhi,Pune,1611,Truck,Storm,High,12:04,210
S1664,Ahmedabad,Chennai,1228,Rail,Fog,Medium,16:40,119
S1665,Ahmedabad,Hyderabad,1541,Rail,Fog,Medium,10:00,105
S1666,Ahmedabad,Mumbai,570,Rail,Storm,Medium,18:56,99
S1667,Delhi,Coimbatore,906,Rail,Rain,High,21:31,71
S1668,Delhi,Ahmedabad,2744,Rail,Storm,High,05:47,174
S1669,Chennai,Delhi,2107,Truck,Fog,Medium,17:24,97
S1670,Pune,Chennai,1632,Flight,Rain,Medium,16:23,62
S1671,Bangalore,Pune,2173,Truck,Rain,Medium,23:48,78
S1672,Coimbatore,Ahmedabad,1701,Truck,Rain,High,09:23,143
S1673,Ahmedabad,Hyderabad,1541,Rail,Rain,Medium,02:46,73
S1674,Chennai,Coimbatore,1034,Flight,Fog,High,13:17,92
S1675,Pune,Erode,2429,Flight,Fog,Medium,09:45,110
S1676,Mumbai,Bangalore,1522,Truck,Fog,High,19:35,124
S1677,Coimbatore,Bangalore,2341,Truck,Clear,Low,01:32,41
S1678,Coimbatore,Pune,1424,Truck,Fog,High,23:00,172
S1679,Pune,Kolkata,1889,Flight,Fog,Medium,08:48,106
S1680,Pune,Mumbai,1883,Rail,Rain,Medium,05:17,100
S1681,Bangalore,Delhi,153,Truck,Rain,High,00:42,99
S1682,Coimbatore,Kolkata,2342,Flight,Storm,High,14:54,176
S1683,Mumbai,Pune,2274,Truck,Storm,High,21:05,268
S1684,Coimbatore,Kolkata,301,Truck,Clear,Low,21:47,1
S1685,Delhi,Erode,1832,Truck,Storm,High,07:44,166
S1686,Mumbai,Chennai,2164,Truck,Fog,Low,15:15,51
S1687,Chennai,Coimbatore,840,Truck,Clear,High,14:23,90
S1688,Bangalore,Kolkata,2247,Flight,Storm,High,05:58,205
S1689,Delhi,Bangalore,991,Rail,Fog,High,01:29,101
S1690,Ahmedabad,Coimbatore,170,Rail,Rain,High,18:12,101
S1691,Delhi,Hyderabad,331,Flight,Clear,Low,19:09,2
S1692,Pune,Ahmedabad,1673,Rail,Rain,High,08:38,118
S1693,Delhi,Mumbai,1486,Flight,Storm,High,11:15,210
S1694,Mumbai,Bangalore,1832,Flight,Storm,Medium,23:09,170
S1695,Pune,Bangalore,1627,Flight,Rain,High,11:58,90
S1696,Kolkata,Coimbatore,906,Rail,Fog,High,02:46,121
S1697,Ahmedabad,Kolkata,2175,Flight,Storm,Medium,05:44,146
S1698,Chennai,Hyderabad,1230,Rail,Rain,High,20:14,112
S1699,Pune,Bangalore,1627,Flight,Clear,Medium,15:56,63
S1700,Bangalore,Chennai,2211,Rail,Clear,High,13:17,127
S1701,Coimbatore,Kolkata,906,Rail,Rain,High,22:31,79
S1702,Kolkata,Chennai,837,Flight,Clear,Medium,05:33,27
S1703,Kolkata,Delhi,311,Rail,Storm,High,15:05,205
S1704,Erode,Delhi,809,Rail,Clear,Medium,22:59,30
S1705,Kolkata,Ahmedabad,2085,Truck,Rain,Low,22:24,51
S1706,Pune,Ahmedabad,1673,Rail,Storm,High,16:41,266
S1707,Erode,Bangalore,891,Rail,Fog,High,17:48,112
S1708,Kolkata,Coimbatore,301,Truck,Fog,Low,08:06,60
S1709,Chennai,Bangalore,842,Truck,Clear,Low,00:07,17
S1710,Mumbai,Kolkata,984,Truck,Rain,Low,17:21,56
S1711,Ahmedabad,Coimbatore,1910,Flight,Clear,High,06:54,95
S1712,Erode,Coimbatore,2211,Flight,Clear,Medium,07:53,59
S1713,Mumbai,Delhi,1486,Flight,Fog,Low,08:43,70
S1714,Erode,Coimbatore,277,Truck,Rain,High,08:37,96
S1715,Kolkata,Mumbai,1803,Rail,Clear,Low,02:06,36
S1716,Pune,Delhi,917,Rail,Fog,High,14:07,70
S1717,Coimbatore,Erode,277,Truck,Rain,High,01:45,113
S1718,Erode,Hyderabad,982,Truck,Clear,Low,10:39,8
S1719,Erode,Bangalore,2426,Truck,Clear,Medium,00:34,64
S1720,Kolkata,Chennai,1927,Truck,Storm,Medium,17:24,190
S1721,Coimbatore,Chennai,840,Truck,Rain,Medium,16:53,44
S1722,Bangalore,Mumbai,1522,Truck,Storm,High,03:42,165
S1723,Delhi,Erode,809,Rail,Storm,Medium,14:32,103
S1724,Bangalore,Ahmedabad,1853,Flight,Clear,Medium,20:31,61
S1725,Kolkata,Chennai,837,Flight,Fog,Medium,07:21,67
S1726,Pune,Kolkata,1889,Flight,Clear,High,04:47,83
S1727,Kolkata,Coimbatore,906,Rail,Rain,High,03:18,89
S1728,Delhi,Kolkata,311,Rail,Clear,Medium,04:12,30
S1729,Mumbai,Ahmedabad,1392,Flight,Rain,Low,20:25,72
S1730,Kolkata,Chennai,1927,Truck,Rain,Low,16:46,72
S1731,Kolkata,Delhi,311,Rail,Fog,Medium,21:02,75
S1732,Coimbatore,Mumbai,1051,Rail,Storm,Medium,23:13,132
S1733,Pune,Erode,2243,Truck,Clear,Medium,19:54,72
S1734,Hyderabad,Erode,2372,Flight,Clear,Medium,14:19,79
S1735,Kolkata,Coimbatore,2342,Flight,Storm,Low,01:53,106
S1736,Pune,Mumbai,1883,Rail,Fog,High,20:04,115
S1737,Chennai,Ahmedabad,1228,Rail,Fog,Low,20:33,46
S1738,Mumbai,Erode,2190,Flight,Clear,Medium,12:20,54
S1739,Kolkata,Bangalore,1033,Rail,Clear,High,04:56,120
S1740,Bangalore,Kolkata,1033,Rail,Rain,Low,03:15,81
S1741,Mumbai,Erode,1685,Truck,Rain,Low,07:45,64
S1742,Erode,Hyderabad,2372,Flight,Rain,High,22:12,97
S1743,Mumbai,Delhi,1850,Truck,Fog,High,12:34,149
S1744,Mumbai,Chennai,1886,Flight,Rain,High,00:22,117
S1745,Pune,Ahmedabad,1673,Rail,Fog,Medium,01:48,73
S1746,Bangalore,Hyderabad,628,Rail,Rain,Medium,21:33,67
S1747,Pune,Delhi,917,Rail,Storm,Low,17:35,75
S1748,Hyderabad,Delhi,331,Flight,Fog,Low,04:37,55
S1749,Hyderabad,Chennai,2383,Flight,Storm,Medium,05:12,179
S1750,Bangalore,Coimbatore,2141,Rail,Clear,Low,13:40,43
S1751,Kolkata,Hyderabad,1374,Rail,Rain,High,13:07,177
S1752,Hyderabad,Chennai,2383,Flight,Storm,Low,23:00,115
S1753,Bangalore,Delhi,991,Rail,Fog,Low,10:55,40
S1754,Bangalore,Chennai,842,Truck,Clear,Low,19:30,15
S1755,Delhi,Bangalore,991,Rail,Storm,High,15:42,144
S1756,Coimbatore,Kolkata,906,Rail,Fog,Low,02:22,54
S1757,Mumbai,Coimbatore,1051,Rail,Storm,Low,00:40,118
S1758,Delhi,Bangalore,991,Rail,Clear,Medium,08:31,15
S1759,Erode,Kolkata,159,Truck,Rain,High,19:23,113
S1760,Pune,Mumbai,2361,Flight,Clear,High,04:32,118
S1761,Chennai,Coimbatore,1034,Flight,Rain,Low,23:03,64
S1762,Ahmedabad,Bangalore,1853,Flight,Fog,Low,13:31,38
S1763,Erode,Ahmedabad,352,Truck,Fog,Low,23:31,51
S1764,Pune,Mumbai,2361,Flight,Clear,High,20:36,102
S1765,Hyderabad,Delhi,2403,Truck,Clear,High,15:56,101
S1766,Ahmedabad,Delhi,2744,Rail,Fog,Medium,20:04,92
S1767,Hyderabad,Kolkata,2089,Flight,Fog,Low,00:25,51
S1768,Coimbatore,Mumbai,354,Flight,Rain,Low,13:16,39
S1769,Bangalore,Chennai,1730,Flight,Clear,High,08:15,105
S1770,Ahmedabad,Pune,1673,Rail,Fog,High,00:36,142
S1771,Delhi,Erode,1666,Flight,Fog,Low,12:23,49
S1772,Ahmedabad,Pune,1673,Rail,Storm,Low,04:52,201
S1773,Pune,Chennai,1685,Truck,Clear,Low,20:19,36
S1774,Erode,Delhi,809,Rail,Clear,Medium,20:51,31
S1775,Hyderabad,Kolkata,2089,Flight,Rain,Low,21:44,87
S1776,Kolkata,Ahmedabad,492,Rail,Storm,High,11:58,201
S1777,Ahmedabad,Bangalore,1853,Flight,Rain,Medium,07:29,109
S1778,Bangalore,Kolkata,1033,Rail,Clear,Medium,01:48,45
S1779,Pune,Kolkata,2211,Truck,Clear,High,05:50,96
S1780,Chennai,Bangalore,2211,Rail,Fog,Medium,13:06,133
S1781,Kolkata,Pune,2211,Truck,Fog,Low,03:04,71
S1782,Mumbai,Coimbatore,1051,Rail,Storm,High,19:21,164
S1783,Pune,Mumbai,2361,Flight,Fog,High,20:33,168
S1784,Hyderabad,Ahmedabad,1541,Rail,Fog,High,05:45,168
S1785,Coimbatore,Mumbai,354,Flight,Storm,Low,23:12,131
S1786,Kolkata,Hyderabad,1374,Rail,Fog,Medium,11:25,95
S1787,Delhi,Erode,1832,Truck,Fog,Medium,05:35,96
S1788,Bangalore,Hyderabad,898,Flight,Storm,High,15:29,167
S1789,Bangalore,Kolkata,169,Truck,Clear,Low,21:15,19
S1790,Bangalore,Ahmedabad,1853,Flight,Clear,High,21:39,119
S1791,Kolkata,Hyderabad,2089,Flight,Storm,Low,18:22,101
S1792,Erode,Ahmedabad,853,Rail,Rain,Low,23:35,50
S1793,Chennai,Erode,1920,Truck,Storm,Medium,19:46,159
S1794,Coimbatore,Erode,277,Truck,Fog,Medium,14:53,92
S1795,Hyderabad,Erode,982,Truck,Rain,Medium,21:34,67
S1796,Delhi,Hyderabad,2403,Truck,Rain,Low,17:22,80
S1797,Ahmedabad,Erode,853,Rail,Fog,High,09:24,109
S1798,Coimbatore,Delhi,2014,Truck,Rain,Low,04:42,79
S1799,Coimbatore,Bangalore,2341,Truck,Fog,Low,15:21,71
S1800,Chennai,Hyderabad,1230,Rail,Fog,Medium,21:54,84
S1801,Coimbatore,Chennai,1034,Flight,Fog,High,12:15,154
S1802,Kolkata,Delhi,311,Rail,Clear,Medium,16:18,18
S1803,Chennai,Hyderabad,2467,Truck,Rain,High,19:32,139
S1804,Kolkata,Chennai,837,Flight,Storm,High,14:07,105
S1805,Mumbai,Coimbatore,2230,Truck,Fog,High,20:21,143
S1806,Hyderabad,Delhi,1274,Rail,Fog,Low,09:58,86
S1807,Chennai,Kolkata,1927,Truck,Storm,High,00:31,262
S1808,Erode,Coimbatore,2211,Flight,Storm,Low,10:27,83
S1809,Hyderabad,Mumbai,2230,Flight,Clear,Medium,14:09,50
S1810,Hyderabad,Bangalore,898,Flight,Clear,Low,22:51,4
S1811,Chennai,Kolkata,837,Flight,Rain,High,17:57,122
S1812,Kolkata,Coimbatore,906,Rail,Rain,Low,18:10,48
S1813,Pune,Ahmedabad,1676,Truck,Clear,High,08:19,118
S1814,Ahmedabad,Mumbai,1392,Flight,Rain,Medium,05:17,85
S1815,Coimbatore,Hyderabad,2080,Truck,Storm,Low,03:06,125
S1816,Delhi,Bangalore,153,Truck,Rain,High,20:11,104
S1817,Coimbatore,Hyderabad,2401,Rail,Clear,High,09:00,77
S1818,Erode,Ahmedabad,853,Rail,Storm,High,18:48,160
S1819,Chennai,Erode,170,Rail,Storm,Low,20:57,139
S1820,Bangalore,Pune,2173,Truck,Fog,Low,07:27,100
S1821,Ahmedabad,Bangalore,336,Rail,Storm,High,10:28,136
S1822,Delhi,Hyderabad,1274,Rail,Rain,High,06:56,108
S1823,Mumbai,Kolkata,1912,Flight,Storm,High,11:02,258
S1824,Bangalore,Pune,1106,Rail,Clear,Medium,13:48,58
S1825,Chennai,Mumbai,2164,Truck,Storm,Medium,09:21,168
S1826,Mumbai,Pune,2274,Truck,Clear,High,05:54,68
S1827,Coimbatore,Erode,2211,Flight,Clear,Medium,22:10,45
S1828,Hyderabad,Mumbai,1448,Rail,Fog,Low,08:46,66
S1829,Erode,Pune,2429,Flight,Fog,High,11:13,114
S1830,Chennai,Bangalore,1730,Flight,Storm,Medium,19:06,143
S1831,Pune,Erode,2243,Truck,Fog,High,00:25,116
S1832,Bangalore,Erode,2426,Truck,Rain,Medium,02:17,115
S1833,Kolkata,Hyderabad,2089,Flight,Rain,High,21:32,82
S1834,Ahmedabad,Coimbatore,170,Rail,Storm,High,05:30,153
S1835,Pune,Ahmedabad,1673,Rail,Storm,Medium,19:22,137
S1836,Coimbatore,Chennai,840,Truck,Clear,Medium,07:46,27
S1837,Chennai,Erode,1920,Truck,Rain,Low,08:48,101
S1838,Ahmedabad,Mumbai,1392,Flight,Rain,Medium,16:03,98
S1839,Mumbai,Coimbatore,2230,Truck,Fog,High,02:15,89
S1840,Pune,Mumbai,1883,Rail,Clear,Low,10:16,24
S1841,Delhi,Chennai,1643,Flight,Rain,Medium,08:56,85
S1842,Erode,Coimbatore,277,Truck,Clear,High,04:36,56
S1843,Mumbai,Chennai,2164,Truck,Clear,Medium,19:38,40
S1844,Hyderabad,Ahmedabad,1541,Rail,Fog,Low,18:41,98
S1845,Bangalore,Pune,1106,Rail,Clear,High,11:12,78
S1846,Hyderabad,Pune,809,Rail,Fog,Medium,23:54,75
S1847,Delhi,Pune,917,Rail,Fog,Medium,21:10,91
S1848,Delhi,Bangalore,929,Flight,Rain,High,00:43,85
S1849,Bangalore,Mumbai,2284,Rail,Storm,Low,23:06,133
S1850,Bangalore,Mumbai,1522,Truck,Storm,Medium,13:25,203
S1851,Ahmedabad,Hyderabad,1541,Rail,Fog,Low,16:20,92
S1852,Pune,Coimbatore,1424,Truck,Clear,Low,18:57,54
S1853,Delhi,Chennai,518,Rail,Fog,Medium,15:33,55
S1854,Delhi,Kolkata,311,Rail,Storm,High,01:16,148
S1855,Hyderabad,Pune,809,Rail,Storm,Medium,15:13,148
S1856,Chennai,Coimbatore,1349,Rail,Rain,High,02:10,99
S1857,Bangalore,Pune,1627,Flight,Storm,Medium,07:55,157
S1858,Hyderabad,Erode,982,Truck,Fog,Low,04:55,58
S1859,Mumbai,Pune,2361,Flight,Storm,Medium,22:36,179
S1860,Pune,Bangalore,1627,Flight,Clear,High,02:02,82
S1861,Ahmedabad,Hyderabad,1106,Truck,Storm,Low,20:36,133
S1862,Coimbatore,Ahmedabad,170,Rail,Rain,Medium,13:32,53
S1863,Mumbai,Coimbatore,354,Flight,Clear,High,03:26,49
S1864,Hyderabad,Chennai,2383,Flight,Storm,Medium,14:33,166
S1865,Chennai,Kolkata,1927,Truck,Rain,Low,21:32,46
S1866,Kolkata,Ahmedabad,2085,Truck,Rain,High,04:13,138
S1867,Erode,Mumbai,1685,Truck,Storm,Medium,04:10,194
S1868,Chennai,Delhi,518,Rail,Storm,Low,20:03,92
S1869,Coimbatore,Kolkata,301,Truck,Clear,Medium,13:40,39
S1870,Erode,Bangalore,916,Flight,Rain,Low,20:46,37
S1871,Pune,Coimbatore,1424,Truck,Fog,Medium,22:18,92
S1872,Delhi,Chennai,2107,Truck,Fog,High,05:05,153
S1873,Bangalore,Mumbai,1522,Truck,Rain,Low,12:43,71
S1874,Ahmedabad,Erode,352,Truck,Storm,Low,21:41,105
S1875,Ahmedabad,Pune,1673,Rail,Rain,Low,18:40,50
S1876,Chennai,Hyderabad,2467,Truck,Storm,High,22:43,183
S1877,Mumbai,Erode,2190,Flight,Fog,High,12:54,113
S1878,Bangalore,Ahmedabad,1853,Flight,Clear,High,17:40,102
S1879,Delhi,Erode,1832,Truck,Rain,High,04:06,129
S1880,Chennai,Bangalore,2211,Rail,Storm,Low,13:02,118
S1881,Coimbatore,Erode,1684,Rail,Clear,Low,01:03,18
S1882,Erode,Bangalore,916,Flight,Storm,Medium,00:57,150
S1883,Delhi,Erode,809,Rail,Storm,Low,12:27,118
S1884,Bangalore,Coimbatore,2341,Truck,Storm,High,23:37,145
S1885,Coimbatore,Erode,1684,Rail,Storm,High,23:00,155
S1886,Kolkata,Delhi,1166,Flight,Fog,Medium,01:08,92
S1887,Hyderabad,Erode,982,Truck,Fog,Low,05:42,56
S1888,Delhi,Ahmedabad,924,Flight,Storm,High,07:11,170
S1889,Kolkata,Chennai,1927,Truck,Fog,Medium,18:16,92
S1890,Coimbatore,Mumbai,1051,Rail,Rain,High,13:54,115
S1891,Delhi,Chennai,518,Rail,Fog,High,10:48,96
S1892,Mumbai,Kolkata,1912,Flight,Rain,High,06:47,118
S1893,Mumbai,Bangalore,2284,Rail,Fog,High,21:37,138
S1894,Ahmedabad,Erode,352,Truck,Rain,High,22:12,82
S1895,Coimbatore,Ahmedabad,170,Rail,Storm,High,12:15,190
S1896,Coimbatore,Chennai,1034,Flight,Clear,Medium,13:22,57
S1897,Hyderabad,Delhi,2403,Truck,Rain,High,13:04,153
S1898,Kolkata,Bangalore,2247,Flight,Fog,Medium,07:47,105
S1899,Mumbai,Kolkata,1912,Flight,Fog,Medium,01:36,78
S1900,Bangalore,Erode,891,Rail,Clear,Low,09:26,4
S1901,Chennai,Coimbatore,840,Truck,Rain,High,03:16,106
S1902,Erode,Kolkata,159,Truck,Storm,High,19:09,209
S1903,Delhi,Chennai,2107,Truck,Storm,High,13:38,153
S1904,Coimbatore,Delhi,906,Rail,Clear,High,03:44,55
S1905,Ahmedabad,Chennai,442,Truck,Storm,High,21:13,178
S1906,Pune,Erode,2244,Rail,Rain,Low,18:01,64
S1907,Erode,Chennai,170,Rail,Rain,High,19:01,89
S1908,Mumbai,Hyderabad,169,Truck,Storm,High,15:50,173
S1909,Bangalore,Coimbatore,2141,Rail,Rain,Low,09:45,90
S1910,Chennai,Coimbatore,840,Truck,Storm,Low,05:27,124
S1911,Coimbatore,Ahmedabad,170,Rail,Rain,Medium,00:51,65
S1912,Erode,Bangalore,2426,Truck,Storm,High,03:00,198
S1913,Chennai,Mumbai,2065,Rail,Storm,High,20:34,205
S1914,Mumbai,Erode,2190,Flight,Storm,Medium,06:46,135
S1915,Bangalore,Coimbatore,2141,Rail,Rain,High,06:18,147
S1916,Bangalore,Erode,891,Rail,Fog,High,20:25,115
S1917,Kolkata,Ahmedabad,2085,Truck,Clear,Low,09:40,45
S1918,Bangalore,Coimbatore,2335,Flight,Storm,High,22:12,254
S1919,Kolkata,Delhi,146,Truck,Fog,High,22:19,99
S1920,Erode,Pune,2429,Flight,Clear,Medium,03:37,67
S1921,Pune,Chennai,1632,Flight,Rain,Low,15:47,96
S1922,Coimbatore,Pune,1424,Truck,Fog,High,07:34,121
S1923,Ahmedabad,Bangalore,336,Rail,Storm,Low,04:26,120
S1924,Mumbai,Bangalore,2284,Rail,Fog,Low,15:10,81
S1925,Hyderabad,Pune,1781,Flight,Rain,Medium,00:08,105
S1926,Mumbai,Kolkata,984,Truck,Rain,Medium,15:50,56
S1927,Erode,Chennai,1973,Flight,Fog,High,19:09,155
S1928,Mumbai,Delhi,2107,Rail,Rain,High,10:53,162
S1929,Delhi,Mumbai,2107,Rail,Storm,Medium,12:43,204
S1930,Mumbai,Chennai,1886,Flight,Rain,Medium,12:45,45
S1931,Bangalore,Pune,1106,Rail,Rain,High,12:20,105
S1932,Chennai,Erode,1973,Flight,Storm,Low,12:09,111
S1933,Erode,Delhi,1832,Truck,Clear,Low,18:54,35
S1934,Delhi,Kolkata,311,Rail,Rain,Low,15:57,36
S1935,Bangalore,Ahmedabad,336,Rail,Fog,High,17:20,99
S1936,Kolkata,Delhi,311,Rail,Rain,Low,00:28,21
S1937,Delhi,Pune,917,Rail,Clear,High,09:32,68
S1938,Hyderabad,Bangalore,628,Rail,Storm,Low,21:59,104
S1939,Delhi,Chennai,1643,Flight,Rain,High,03:27,124
S1940,Pune,Erode,2244,Rail,Storm,Medium,06:31,193
S1941,Delhi,Coimbatore,2255,Flight,Rain,Low,12:04,77
S1942,Ahmedabad,Coimbatore,1701,Truck,Storm,Low,23:41,179
S1943,Hyderabad,Pune,1781,Flight,Clear,High,18:40,97
S1944,Pune,Mumbai,2361,Flight,Clear,Low,00:04,51
S1945,Coimbatore,Delhi,2014,Truck,Fog,High,12:30,141
S1946,Delhi,Ahmedabad,2744,Rail,Storm,Medium,15:16,164
S1947,Pune,Bangalore,1106,Rail,Fog,High,04:13,159
S1948,Coimbatore,Chennai,1349,Rail,Storm,Low,16:30,180
S1949,Bangalore,Delhi,153,Truck,Fog,Low,15:46,40
S1950,Ahmedabad,Hyderabad,1106,Truck,Rain,Medium,08:09,99
S1951,Delhi,Coimbatore,906,Rail,Rain,Medium,22:30,60
S1952,Mumbai,Coimbatore,354,Flight,Storm,Low,18:58,157
S1953,Pune,Hyderabad,1781,Flight,Storm,Low,15:17,148
S1954,Coimbatore,Chennai,1034,Flight,Clear,High,08:48,88
S1955,Erode,Kolkata,159,Truck,Clear,Low,05:38,20
S1956,Delhi,Mumbai,1850,Truck,Clear,High,03:41,87
S1957,Coimbatore,Bangalore,2141,Rail,Fog,High,14:27,151
S1958,Hyderabad,Pune,809,Rail,Rain,High,11:07,94
S1959,Kolkata,Delhi,1166,Flight,Storm,Low,03:02,130
S1960,Pune,Chennai,1685,Truck,Clear,Low,05:26,37
S1961,Pune,Bangalore,2173,Truck,Fog,Low,06:04,71
S1962,Coimbatore,Mumbai,2230,Truck,Storm,High,22:16,223
S1963,Chennai,Kolkata,837,Flight,Storm,Medium,17:27,101
S1964,Hyderabad,Erode,1384,Rail,Fog,Low,20:55,93
S1965,Delhi,Pune,955,Flight,Clear,High,23:05,75
S1966,Hyderabad,Delhi,331,Flight,Clear,Low,13:46,12
S1967,Erode,Mumbai,2190,Flight,Clear,Low,21:09,32
S1968,Delhi,Coimbatore,2255,Flight,Fog,Medium,14:18,109
S1969,Ahmedabad,Mumbai,1392,Flight,Clear,High,03:17,105
S1970,Bangalore,Chennai,842,Truck,Rain,High,03:53,95
S1971,Pune,Bangalore,2173,Truck,Storm,Low,11:47,180
S1972,Ahmedabad,Coimbatore,1701,Truck,Clear,Medium,03:08,31
S1973,Chennai,Ahmedabad,643,Flight,Rain,Medium,16:40,75
S1974,Pune,Hyderabad,535,Truck,Storm,High,06:26,207
S1975,Mumbai,Ahmedabad,2348,Truck,Clear,Low,02:13,52
S1976,Bangalore,Mumbai,1832,Flight,Fog,High,22:28,147
S1977,Mumbai,Ahmedabad,1392,Flight,Fog,Medium,00:36,79
